station,year,month,day,date,total_daily_rainfall,highest_30min_rainfall,highest_60min_rainfall,highest_120min_rainfall,mean_temp,max_temp,min_temp,mean_wind_sp,max_wind_sp,station_code,latitude,longitude,rainy_day
Paya Lebar,2018,7,3,2018-07-03,13.3,,,,27.5,30.8,24.5,8.3,29.5,06,1.3524,103.9007,1
Paya Lebar,2018,7,4,2018-07-04,0.0,,,,28.8,31.9,25.4,10.8,24.1,06,1.3524,103.9007,0
Paya Lebar,2018,7,5,2018-07-05,0.0,,,,29.5,32.4,27.2,11.9,37.1,06,1.3524,103.9007,0
Paya Lebar,2018,7,6,2018-07-06,0.0,,,,29.3,31.8,27.4,13.0,33.5,06,1.3524,103.9007,0
Paya Lebar,2018,7,7,2018-07-07,54.7,,,,28.7,31.8,24.5,9.7,50.0,06,1.3524,103.9007,1
Paya Lebar,2018,7,8,2018-07-08,0.0,,,,29.1,31.6,26.9,11.9,35.3,06,1.3524,103.9007,0
Paya Lebar,2018,7,9,2018-07-09,0.0,,,,29.4,32.0,23.6,10.8,42.5,06,1.3524,103.9007,0
Paya Lebar,2018,7,10,2018-07-10,5.3,,,,27.7,29.2,24.4,11.5,33.5,06,1.3524,103.9007,1
Paya Lebar,2018,7,11,2018-07-11,0.0,,,,29.0,32.0,27.2,10.4,29.5,06,1.3524,103.9007,0
Paya Lebar,2018,7,12,2018-07-12,0.0,,,,29.8,33.0,27.5,10.4,29.5,06,1.3524,103.9007,0
Paya Lebar,2018,7,13,2018-07-13,0.0,,,,29.6,32.1,27.4,13.7,40.7,06,1.3524,103.9007,0
Paya Lebar,2018,7,14,2018-07-14,0.2,,,,29.0,31.0,25.9,12.2,31.3,06,1.3524,103.9007,1
Paya Lebar,2018,7,15,2018-07-15,32.9,,,,27.8,30.4,22.7,10.8,53.6,06,1.3524,103.9007,1
Paya Lebar,2018,7,16,2018-07-16,0.0,,,,29.4,32.0,27.2,10.8,35.3,06,1.3524,103.9007,0
Paya Lebar,2018,7,17,2018-07-17,0.0,,,,29.5,31.5,27.4,13.7,37.1,06,1.3524,103.9007,0
Paya Lebar,2018,7,18,2018-07-18,0.0,,,,29.6,31.2,27.8,15.1,35.3,06,1.3524,103.9007,0
Paya Lebar,2018,7,19,2018-07-19,26.9,,,,28.7,31.2,24.6,10.8,48.2,06,1.3524,103.9007,1
Paya Lebar,2018,7,20,2018-07-20,1.9,,,,29.8,33.0,26.0,10.8,33.5,06,1.3524,103.9007,1
Paya Lebar,2018,7,21,2018-07-21,1.6,,,,29.2,31.8,26.4,8.6,25.9,06,1.3524,103.9007,1
Paya Lebar,2018,7,22,2018-07-22,0.0,,,,29.9,32.6,28.0,11.2,31.3,06,1.3524,103.9007,0
Paya Lebar,2018,7,23,2018-07-23,0.0,,,,30.1,32.8,27.6,10.8,33.5,06,1.3524,103.9007,0
Paya Lebar,2018,7,24,2018-07-24,0.0,,,,30.0,33.1,26.7,11.5,35.3,06,1.3524,103.9007,0
Paya Lebar,2018,7,25,2018-07-25,0.0,,,,28.3,30.0,25.5,9.0,44.3,06,1.3524,103.9007,0
Paya Lebar,2018,7,26,2018-07-26,0.0,,,,29.1,32.4,26.5,9.4,29.5,06,1.3524,103.9007,0
Paya Lebar,2018,7,27,2018-07-27,0.0,,,,29.6,32.9,27.7,11.2,33.5,06,1.3524,103.9007,0
Paya Lebar,2018,7,28,2018-07-28,0.0,,,,29.6,33.3,27.5,11.9,31.3,06,1.3524,103.9007,0
Paya Lebar,2018,7,29,2018-07-29,0.0,,,,29.1,32.5,27.5,9.7,33.5,06,1.3524,103.9007,0
Paya Lebar,2018,7,30,2018-07-30,5.4,,,,27.8,30.3,23.9,9.0,37.1,06,1.3524,103.9007,1
Paya Lebar,2018,7,31,2018-07-31,0.1,,,,28.2,32.5,26.4,8.6,33.5,06,1.3524,103.9007,0
Paya Lebar,2014,8,1,2014-08-01,0.0,,,,,31.8,24.5,12.7,27.7,06,1.3524,103.9007,0
Paya Lebar,2014,8,2,2014-08-02,23.2,,,,,31.9,25.3,11.5,33.5,06,1.3524,103.9007,1
Paya Lebar,2014,8,3,2014-08-03,0.0,,,,,32.0,26.9,11.9,38.9,06,1.3524,103.9007,0
Paya Lebar,2014,8,4,2014-08-04,0.0,,,,,31.2,23.6,13.2,40.7,06,1.3524,103.9007,0
Paya Lebar,2014,8,5,2014-08-05,11.8,,,,,28.5,23.6,12.0,38.9,06,1.3524,103.9007,1
Paya Lebar,2014,8,6,2014-08-06,1.2,,,,,30.0,25.2,12.3,42.5,06,1.3524,103.9007,1
Paya Lebar,2014,8,7,2014-08-07,0.5,,,,,31.6,25.2,11.0,46.4,06,1.3524,103.9007,1
Paya Lebar,2014,8,8,2014-08-08,0.1,,,,,30.6,26.7,11.8,37.1,06,1.3524,103.9007,0
Paya Lebar,2014,8,9,2014-08-09,0.1,,,,,32.3,26.2,11.8,33.5,06,1.3524,103.9007,0
Paya Lebar,2014,8,10,2014-08-10,0.0,,,,,31.8,26.9,9.3,33.5,06,1.3524,103.9007,0
Paya Lebar,2014,8,11,2014-08-11,1.5,,,,,31.8,27.0,11.4,27.7,06,1.3524,103.9007,1
Paya Lebar,2014,8,12,2014-08-12,8.3,,,,,30.1,24.3,9.2,29.5,06,1.3524,103.9007,1
Paya Lebar,2014,8,13,2014-08-13,1.6,,,,,27.7,25.2,9.6,22.3,06,1.3524,103.9007,1
Paya Lebar,2014,8,14,2014-08-14,32.5,,,,,29.7,24.0,11.4,37.1,06,1.3524,103.9007,1
Paya Lebar,2014,8,15,2014-08-15,13.5,,,,,28.7,23.0,5.7,51.8,06,1.3524,103.9007,1
Paya Lebar,2014,8,16,2014-08-16,0.0,,,,,31.2,25.8,10.3,27.7,06,1.3524,103.9007,0
Paya Lebar,2014,8,17,2014-08-17,0.0,,,,,31.3,27.1,9.5,27.7,06,1.3524,103.9007,0
Paya Lebar,2014,8,18,2014-08-18,0.2,,,,,31.9,26.7,10.5,37.1,06,1.3524,103.9007,1
Paya Lebar,2014,8,19,2014-08-19,0.0,,,,,32.0,26.0,10.5,31.3,06,1.3524,103.9007,0
Paya Lebar,2014,8,20,2014-08-20,0.8,,,,,31.7,26.7,9.1,37.1,06,1.3524,103.9007,1
Paya Lebar,2014,8,21,2014-08-21,9.8,,,,,31.2,24.8,8.0,31.3,06,1.3524,103.9007,1
Paya Lebar,2014,8,22,2014-08-22,0.0,,,,,32.4,26.9,9.5,37.1,06,1.3524,103.9007,0
Paya Lebar,2014,8,23,2014-08-23,0.0,,,,,33.1,26.8,8.8,29.5,06,1.3524,103.9007,0
Paya Lebar,2014,8,24,2014-08-24,0.4,,,,,31.2,26.2,8.2,33.5,06,1.3524,103.9007,1
Paya Lebar,2014,8,25,2014-08-25,30.3,,,,,31.0,23.6,6.5,55.4,06,1.3524,103.9007,1
Paya Lebar,2014,8,26,2014-08-26,2.8,,,,,30.5,23.1,7.7,27.7,06,1.3524,103.9007,1
Paya Lebar,2014,8,27,2014-08-27,14.9,,,,,32.0,23.2,11.1,33.5,06,1.3524,103.9007,1
Paya Lebar,2014,8,28,2014-08-28,12.1,,,,,30.0,23.3,6.8,38.9,06,1.3524,103.9007,1
Paya Lebar,2014,8,29,2014-08-29,3.9,,,,,30.5,23.7,8.0,38.9,06,1.3524,103.9007,1
Paya Lebar,2014,8,30,2014-08-30,0.0,,,,,32.1,25.1,6.4,24.1,06,1.3524,103.9007,0
Paya Lebar,2014,8,31,2014-08-31,0.0,,,,,31.2,26.8,8.3,25.9,06,1.3524,103.9007,0
Paya Lebar,2018,11,1,2018-11-01,1.4,,,,27.0,29.1,25.0,9.7,37.1,06,1.3524,103.9007,1
Paya Lebar,2018,11,2,2018-11-02,3.7,,,,27.7,32.0,25.1,8.6,42.5,06,1.3524,103.9007,1
Paya Lebar,2018,11,3,2018-11-03,11.0,,,,28.4,32.1,25.5,5.8,38.9,06,1.3524,103.9007,1
Paya Lebar,2018,11,4,2018-11-04,1.3,,,,28.5,32.8,26.0,8.6,35.3,06,1.3524,103.9007,1
Paya Lebar,2018,11,5,2018-11-05,0.0,,,,28.7,33.2,26.0,6.8,22.3,06,1.3524,103.9007,0
Paya Lebar,2018,11,6,2018-11-06,11.0,,,,28.2,34.4,24.3,7.2,29.5,06,1.3524,103.9007,1
Paya Lebar,2018,11,7,2018-11-07,55.4,,,,28.7,33.3,23.8,6.5,40.7,06,1.3524,103.9007,1
Paya Lebar,2018,11,8,2018-11-08,4.2,,,,28.6,35.3,24.7,8.3,35.3,06,1.3524,103.9007,1
Paya Lebar,2018,11,9,2018-11-09,27.5,,,,27.5,28.9,25.6,5.8,24.1,06,1.3524,103.9007,1
Paya Lebar,2018,11,10,2018-11-10,4.9,,,,28.4,32.8,25.4,7.2,27.7,06,1.3524,103.9007,1
Paya Lebar,2018,11,11,2018-11-11,27.0,,,,27.4,32.5,24.6,7.2,53.6,06,1.3524,103.9007,1
Paya Lebar,2018,11,12,2018-11-12,0.3,,,,28.5,33.3,25.0,7.2,27.7,06,1.3524,103.9007,1
Paya Lebar,2018,11,13,2018-11-13,0.0,,,,28.2,32.0,24.9,7.2,24.1,06,1.3524,103.9007,0
Paya Lebar,2018,11,14,2018-11-14,6.4,,,,28.6,32.2,25.1,5.4,25.9,06,1.3524,103.9007,1
Paya Lebar,2018,11,15,2018-11-15,4.8,,,,27.3,30.9,24.3,8.6,61.2,06,1.3524,103.9007,1
Paya Lebar,2018,11,16,2018-11-16,0.0,,,,28.9,32.3,25.0,5.8,22.3,06,1.3524,103.9007,0
Paya Lebar,2018,11,17,2018-11-17,23.6,,,,28.1,30.7,23.2,6.8,70.2,06,1.3524,103.9007,1
Paya Lebar,2018,11,18,2018-11-18,6.8,,,,27.5,31.0,23.6,5.0,24.1,06,1.3524,103.9007,1
Paya Lebar,2018,11,19,2018-11-19,15.7,,,,27.5,33.0,24.2,7.6,31.3,06,1.3524,103.9007,1
Paya Lebar,2018,11,20,2018-11-20,7.1,,,,28.9,32.8,24.6,7.6,27.7,06,1.3524,103.9007,1
Paya Lebar,2018,11,21,2018-11-21,25.9,,,,27.3,31.3,23.2,7.2,44.3,06,1.3524,103.9007,1
Paya Lebar,2018,11,22,2018-11-22,42.0,,,,27.8,31.0,23.5,6.8,37.1,06,1.3524,103.9007,1
Paya Lebar,2018,11,23,2018-11-23,1.7,,,,28.5,33.1,26.2,9.7,33.5,06,1.3524,103.9007,1
Paya Lebar,2018,11,24,2018-11-24,0.0,,,,29.7,34.4,25.2,7.6,29.5,06,1.3524,103.9007,0
Paya Lebar,2018,11,25,2018-11-25,10.7,,,,29.2,32.3,23.3,5.4,25.9,06,1.3524,103.9007,1
Paya Lebar,2018,11,26,2018-11-26,8.3,,,,28.6,33.4,24.0,8.3,37.1,06,1.3524,103.9007,1
Paya Lebar,2018,11,27,2018-11-27,1.0,,,,27.7,30.0,24.9,7.6,35.3,06,1.3524,103.9007,1
Paya Lebar,2018,11,28,2018-11-28,0.7,,,,29.1,34.0,26.2,8.6,25.9,06,1.3524,103.9007,1
Paya Lebar,2018,11,29,2018-11-29,0.6,,,,28.9,32.1,26.2,9.0,48.2,06,1.3524,103.9007,1
Paya Lebar,2018,11,30,2018-11-30,3.0,,,,28.5,31.5,25.6,9.4,27.7,06,1.3524,103.9007,1
Paya Lebar,2018,5,1,2018-05-01,9.5,,,,27.7,29.7,25.3,7.6,27.7,06,1.3524,103.9007,1
Paya Lebar,2018,5,2,2018-05-02,5.7,,,,28.6,34.4,25.6,7.2,27.7,06,1.3524,103.9007,1
Paya Lebar,2018,5,3,2018-05-03,49.6,,,,28.2,34.3,23.8,6.8,40.7,06,1.3524,103.9007,1
Paya Lebar,2018,5,4,2018-05-04,0.0,,,,29.4,34.2,26.1,7.9,24.1,06,1.3524,103.9007,0
Paya Lebar,2018,5,5,2018-05-05,0.3,,,,29.6,32.1,27.7,7.9,29.5,06,1.3524,103.9007,1
Paya Lebar,2018,5,6,2018-05-06,0.0,,,,30.3,33.3,26.6,9.0,29.5,06,1.3524,103.9007,0
Paya Lebar,2018,5,7,2018-05-07,0.0,,,,30.2,33.2,27.3,10.1,29.5,06,1.3524,103.9007,0
Paya Lebar,2018,5,8,2018-05-08,0.0,,,,30.7,34.2,28.3,11.5,31.3,06,1.3524,103.9007,0
Paya Lebar,2018,5,9,2018-05-09,0.0,,,,31.0,34.7,27.7,11.9,25.9,06,1.3524,103.9007,0
Paya Lebar,2018,5,10,2018-05-10,0.0,,,,30.2,33.1,27.6,10.4,42.5,06,1.3524,103.9007,0
Paya Lebar,2018,5,11,2018-05-11,41.5,,,,29.6,31.9,26.2,10.4,40.7,06,1.3524,103.9007,1
Paya Lebar,2018,5,12,2018-05-12,0.0,,,,30.4,34.1,25.4,9.4,24.1,06,1.3524,103.9007,0
Paya Lebar,2018,5,13,2018-05-13,22.0,,,,28.5,31.6,25.9,7.6,27.7,06,1.3524,103.9007,1
Paya Lebar,2018,5,14,2018-05-14,2.8,,,,29.1,33.0,25.4,8.6,25.9,06,1.3524,103.9007,1
Paya Lebar,2018,5,15,2018-05-15,76.4,,,,29.0,34.2,25.6,8.3,40.7,06,1.3524,103.9007,1
Paya Lebar,2018,5,16,2018-05-16,0.6,,,,27.9,31.9,26.3,7.2,33.5,06,1.3524,103.9007,1
Paya Lebar,2018,5,17,2018-05-17,0.0,,,,29.1,32.8,26.5,6.8,24.1,06,1.3524,103.9007,0
Paya Lebar,2018,5,18,2018-05-18,10.3,,,,28.2,34.5,25.2,8.3,46.4,06,1.3524,103.9007,1
Paya Lebar,2018,5,19,2018-05-19,3.1,,,,28.1,33.5,26.1,6.1,38.9,06,1.3524,103.9007,1
Paya Lebar,2018,5,20,2018-05-20,7.0,,,,27.2,30.6,25.6,6.1,24.1,06,1.3524,103.9007,1
Paya Lebar,2018,5,21,2018-05-21,0.0,,,,28.6,32.2,25.8,6.8,25.9,06,1.3524,103.9007,0
Paya Lebar,2018,5,22,2018-05-22,0.7,,,,28.9,32.5,26.4,6.1,33.5,06,1.3524,103.9007,1
Paya Lebar,2018,5,23,2018-05-23,62.7,,,,27.6,31.1,24.2,7.9,29.5,06,1.3524,103.9007,1
Paya Lebar,2018,5,24,2018-05-24,0.3,,,,28.8,34.4,24.5,9.7,25.9,06,1.3524,103.9007,1
Paya Lebar,2018,5,25,2018-05-25,0.0,,,,29.9,34.3,26.9,6.8,37.1,06,1.3524,103.9007,0
Paya Lebar,2018,5,26,2018-05-26,14.2,,,,28.3,33.2,25.3,6.8,31.3,06,1.3524,103.9007,1
Paya Lebar,2018,5,27,2018-05-27,0.4,,,,28.3,32.0,26.2,5.8,22.3,06,1.3524,103.9007,1
Paya Lebar,2018,5,28,2018-05-28,11.2,,,,27.9,29.9,25.4,7.2,25.9,06,1.3524,103.9007,1
Paya Lebar,2018,5,29,2018-05-29,2.5,,,,28.5,32.8,26.3,5.4,25.9,06,1.3524,103.9007,1
Paya Lebar,2018,5,30,2018-05-30,0.0,,,,28.5,31.8,26.2,6.1,20.5,06,1.3524,103.9007,0
Paya Lebar,2018,5,31,2018-05-31,23.0,,,,27.7,30.0,23.7,6.1,42.5,06,1.3524,103.9007,1
Paya Lebar,2018,4,1,2018-04-01,36.0,,,,27.7,32.6,24.1,11.2,40.7,06,1.3524,103.9007,1
Paya Lebar,2018,4,2,2018-04-02,0.0,,,,29.0,34.1,26.1,11.9,31.3,06,1.3524,103.9007,0
Paya Lebar,2018,4,3,2018-04-03,0.0,,,,29.3,33.9,25.9,12.6,29.5,06,1.3524,103.9007,0
Paya Lebar,2018,4,4,2018-04-04,0.0,,,,29.4,34.4,25.6,13.3,29.5,06,1.3524,103.9007,0
Paya Lebar,2018,4,5,2018-04-05,4.6,,,,29.1,34.1,25.0,12.2,29.5,06,1.3524,103.9007,1
Paya Lebar,2018,4,6,2018-04-06,0.0,,,,29.1,34.3,26.0,11.2,33.5,06,1.3524,103.9007,0
Paya Lebar,2018,4,7,2018-04-07,16.8,,,,28.2,33.1,25.7,12.6,33.5,06,1.3524,103.9007,1
Paya Lebar,2018,4,8,2018-04-08,0.0,,,,29.0,32.8,26.3,15.1,37.1,06,1.3524,103.9007,0
Paya Lebar,2018,4,9,2018-04-09,0.0,,,,29.4,33.1,26.4,16.9,42.5,06,1.3524,103.9007,0
Paya Lebar,2018,4,10,2018-04-10,0.0,,,,29.6,33.8,26.3,11.2,31.3,06,1.3524,103.9007,0
Paya Lebar,2018,4,11,2018-04-11,0.0,,,,29.7,34.2,26.8,12.6,29.5,06,1.3524,103.9007,0
Paya Lebar,2018,4,12,2018-04-12,0.0,,,,30.4,35.1,27.0,13.0,37.1,06,1.3524,103.9007,0
Paya Lebar,2018,4,13,2018-04-13,0.2,,,,30.2,34.9,26.4,15.1,37.1,06,1.3524,103.9007,1
Paya Lebar,2018,4,14,2018-04-14,2.2,,,,28.7,32.4,26.3,6.5,25.9,06,1.3524,103.9007,1
Paya Lebar,2018,4,15,2018-04-15,28.5,,,,27.5,32.9,24.6,7.9,29.5,06,1.3524,103.9007,1
Paya Lebar,2018,4,16,2018-04-16,1.9,,,,27.0,30.2,25.4,7.9,27.7,06,1.3524,103.9007,1
Paya Lebar,2018,4,17,2018-04-17,0.2,,,,29.1,34.2,26.2,10.4,29.5,06,1.3524,103.9007,1
Paya Lebar,2018,4,18,2018-04-18,0.0,,,,29.4,34.0,26.7,13.7,33.5,06,1.3524,103.9007,0
Paya Lebar,2018,4,19,2018-04-19,4.8,,,,29.1,33.8,26.5,10.4,42.5,06,1.3524,103.9007,1
Paya Lebar,2018,4,20,2018-04-20,2.7,,,,28.5,34.0,25.4,10.8,38.9,06,1.3524,103.9007,1
Paya Lebar,2018,4,21,2018-04-21,0.0,,,,28.2,33.1,25.8,8.3,29.5,06,1.3524,103.9007,0
Paya Lebar,2018,4,22,2018-04-22,0.1,,,,28.9,34.3,26.4,7.9,27.7,06,1.3524,103.9007,0
Paya Lebar,2018,4,23,2018-04-23,13.0,,,,28.2,32.4,25.6,6.8,33.5,06,1.3524,103.9007,1
Paya Lebar,2018,4,24,2018-04-24,0.0,,,,29.2,33.0,26.2,9.0,25.9,06,1.3524,103.9007,0
Paya Lebar,2018,4,25,2018-04-25,0.0,,,,31.0,35.0,27.6,9.4,35.3,06,1.3524,103.9007,0
Paya Lebar,2018,4,26,2018-04-26,28.2,,,,28.8,32.2,25.4,8.3,35.3,06,1.3524,103.9007,1
Paya Lebar,2018,4,27,2018-04-27,13.8,,,,26.8,31.3,24.2,7.2,46.4,06,1.3524,103.9007,1
Paya Lebar,2018,4,28,2018-04-28,0.0,,,,28.3,34.0,25.2,7.9,27.7,06,1.3524,103.9007,0
Paya Lebar,2018,4,29,2018-04-29,0.0,,,,29.9,32.8,27.1,10.1,29.5,06,1.3524,103.9007,0
Paya Lebar,2018,4,30,2018-04-30,0.0,,,,29.8,34.4,26.2,9.7,42.5,06,1.3524,103.9007,0
Paya Lebar,2018,10,1,2018-10-01,0.0,,,,30.4,33.9,27.0,9.4,29.5,06,1.3524,103.9007,0
Paya Lebar,2018,10,2,2018-10-02,0.0,,,,30.4,33.6,27.5,8.3,31.3,06,1.3524,103.9007,0
Paya Lebar,2018,10,3,2018-10-03,0.0,,,,30.6,33.8,28.1,8.6,29.5,06,1.3524,103.9007,0
Paya Lebar,2018,10,4,2018-10-04,0.0,,,,30.4,33.6,27.5,12.2,38.9,06,1.3524,103.9007,0
Paya Lebar,2018,10,5,2018-10-05,0.0,,,,30.5,33.9,27.0,8.6,29.5,06,1.3524,103.9007,0
Paya Lebar,2018,10,6,2018-10-06,0.3,,,,28.9,33.4,26.6,8.6,50.0,06,1.3524,103.9007,1
Paya Lebar,2018,10,7,2018-10-07,0.9,,,,28.2,30.9,25.6,6.5,25.9,06,1.3524,103.9007,1
Paya Lebar,2018,10,8,2018-10-08,5.3,,,,28.0,33.2,24.2,6.5,33.5,06,1.3524,103.9007,1
Paya Lebar,2018,10,9,2018-10-09,73.1,,,,27.5,30.3,23.1,5.4,27.7,06,1.3524,103.9007,1
Paya Lebar,2018,10,10,2018-10-10,42.2,,,,27.1,31.8,23.6,6.5,27.7,06,1.3524,103.9007,1
Paya Lebar,2018,10,11,2018-10-11,12.8,,,,27.3,32.8,24.7,6.8,29.5,06,1.3524,103.9007,1
Paya Lebar,2018,10,12,2018-10-12,20.9,,,,27.1,31.4,24.4,7.6,35.3,06,1.3524,103.9007,1
Paya Lebar,2018,10,13,2018-10-13,1.3,,,,27.1,30.1,24.0,6.8,27.7,06,1.3524,103.9007,1
Paya Lebar,2018,10,14,2018-10-14,6.0,,,,26.0,27.0,24.3,5.0,31.3,06,1.3524,103.9007,1
Paya Lebar,2018,10,15,2018-10-15,0.0,,,,28.9,33.0,25.4,10.1,27.7,06,1.3524,103.9007,0
Paya Lebar,2018,10,16,2018-10-16,0.0,,,,28.7,33.4,26.1,7.6,37.1,06,1.3524,103.9007,0
Paya Lebar,2018,10,17,2018-10-17,4.7,,,,28.2,30.6,23.5,6.5,29.5,06,1.3524,103.9007,1
Paya Lebar,2018,10,18,2018-10-18,4.4,,,,27.5,30.2,24.1,8.6,27.7,06,1.3524,103.9007,1
Paya Lebar,2018,10,19,2018-10-19,11.2,,,,29.1,33.6,24.4,7.9,40.7,06,1.3524,103.9007,1
Paya Lebar,2018,10,20,2018-10-20,0.4,,,,29.9,32.9,27.2,7.9,29.5,06,1.3524,103.9007,1
Paya Lebar,2018,10,21,2018-10-21,0.0,,,,29.8,34.3,25.7,7.2,31.3,06,1.3524,103.9007,0
Paya Lebar,2018,10,22,2018-10-22,0.0,,,,30.1,34.3,26.3,7.6,29.5,06,1.3524,103.9007,0
Paya Lebar,2018,10,23,2018-10-23,6.0,,,,28.4,33.5,24.5,6.5,44.3,06,1.3524,103.9007,1
Paya Lebar,2018,10,24,2018-10-24,0.0,,,,28.3,32.9,25.5,7.6,31.3,06,1.3524,103.9007,0
Paya Lebar,2018,10,25,2018-10-25,0.0,,,,28.1,31.0,26.2,5.8,27.7,06,1.3524,103.9007,0
Paya Lebar,2018,10,26,2018-10-26,0.0,,,,29.4,33.1,26.7,5.8,25.9,06,1.3524,103.9007,0
Paya Lebar,2018,10,27,2018-10-27,0.0,,,,28.7,32.1,26.7,5.8,25.9,06,1.3524,103.9007,0
Paya Lebar,2018,10,28,2018-10-28,36.0,,,,27.6,32.2,24.4,6.8,42.5,06,1.3524,103.9007,1
Paya Lebar,2018,10,29,2018-10-29,1.8,,,,28.3,33.6,25.6,5.0,37.1,06,1.3524,103.9007,1
Paya Lebar,2018,10,30,2018-10-30,1.0,,,,28.6,34.0,25.7,6.1,29.5,06,1.3524,103.9007,1
Paya Lebar,2018,10,31,2018-10-31,0.0,,,,28.4,32.3,26.1,10.1,33.5,06,1.3524,103.9007,0
Paya Lebar,2014,9,1,2014-09-01,0.0,,,,,34.0,26.4,9.4,25.9,06,1.3524,103.9007,0
Paya Lebar,2014,9,2,2014-09-02,0.0,,,,,32.5,26.8,9.7,27.7,06,1.3524,103.9007,0
Paya Lebar,2014,9,3,2014-09-03,63.5,,,,,32.6,22.8,6.1,42.5,06,1.3524,103.9007,1
Paya Lebar,2014,9,4,2014-09-04,0.0,,,,,32.8,24.8,8.3,22.3,06,1.3524,103.9007,0
Paya Lebar,2014,9,5,2014-09-05,5.2,,,,,32.2,23.7,12.0,31.3,06,1.3524,103.9007,1
Paya Lebar,2014,9,6,2014-09-06,0.0,,,,,30.5,25.3,14.0,31.3,06,1.3524,103.9007,0
Paya Lebar,2014,9,7,2014-09-07,0.0,,,,,32.1,26.0,7.1,22.3,06,1.3524,103.9007,0
Paya Lebar,2014,9,8,2014-09-08,0.0,,,,,33.1,26.8,10.0,29.5,06,1.3524,103.9007,0
Paya Lebar,2014,9,9,2014-09-09,0.1,,,,,32.9,26.3,11.4,33.5,06,1.3524,103.9007,0
Paya Lebar,2014,9,10,2014-09-10,0.0,,,,,32.6,27.3,13.1,31.3,06,1.3524,103.9007,0
Paya Lebar,2014,9,11,2014-09-11,5.7,,,,,30.6,24.5,9.1,35.3,06,1.3524,103.9007,1
Paya Lebar,2014,9,12,2014-09-12,0.0,,,,,32.2,26.0,11.8,31.3,06,1.3524,103.9007,0
Paya Lebar,2014,9,13,2014-09-13,0.0,,,,,32.3,27.6,13.2,33.5,06,1.3524,103.9007,0
Paya Lebar,2014,9,14,2014-09-14,0.0,,,,,32.6,27.8,13.5,33.5,06,1.3524,103.9007,0
Paya Lebar,2014,9,15,2014-09-15,0.0,,,,,32.8,27.6,15.7,35.3,06,1.3524,103.9007,0
Paya Lebar,2014,9,16,2014-09-16,0.0,,,,,32.8,27.4,12.7,35.3,06,1.3524,103.9007,0
Paya Lebar,2014,9,17,2014-09-17,8.0,,,,,32.2,25.3,9.7,33.5,06,1.3524,103.9007,1
Paya Lebar,2014,9,18,2014-09-18,0.4,,,,,32.5,27.4,9.9,31.3,06,1.3524,103.9007,1
Paya Lebar,2014,9,19,2014-09-19,0.0,,,,,34.0,26.8,10.1,29.5,06,1.3524,103.9007,0
Paya Lebar,2014,9,20,2014-09-20,6.7,,,,,33.2,24.5,9.2,42.5,06,1.3524,103.9007,1
Paya Lebar,2014,9,21,2014-09-21,5.2,,,,,32.5,25.9,12.2,31.3,06,1.3524,103.9007,1
Paya Lebar,2014,9,22,2014-09-22,0.0,,,,,33.8,26.4,12.8,33.5,06,1.3524,103.9007,0
Paya Lebar,2014,9,23,2014-09-23,0.0,,,,,32.8,27.6,11.6,31.3,06,1.3524,103.9007,0
Paya Lebar,2014,9,24,2014-09-24,1.5,,,,,32.6,25.0,11.4,33.5,06,1.3524,103.9007,1
Paya Lebar,2014,9,25,2014-09-25,41.0,,,,,30.4,22.5,8.8,37.1,06,1.3524,103.9007,1
Paya Lebar,2014,9,26,2014-09-26,0.0,,,,,34.0,26.2,7.8,22.3,06,1.3524,103.9007,0
Paya Lebar,2014,9,27,2014-09-27,0.0,,,,,34.8,26.9,8.2,29.5,06,1.3524,103.9007,0
Paya Lebar,2014,9,28,2014-09-28,0.0,,,,,33.3,27.3,9.2,25.9,06,1.3524,103.9007,0
Paya Lebar,2014,9,29,2014-09-29,0.0,,,,,32.9,27.4,9.5,22.3,06,1.3524,103.9007,0
Paya Lebar,2014,9,30,2014-09-30,0.0,,,,,33.2,27.3,9.0,25.9,06,1.3524,103.9007,0
Paya Lebar,2015,8,1,2015-08-01,0.9,,,,,31.0,23.7,13.4,37.1,06,1.3524,103.9007,1
Paya Lebar,2015,8,2,2015-08-02,0.0,,,,,32.9,22.0,14.9,33.5,06,1.3524,103.9007,0
Paya Lebar,2015,8,3,2015-08-03,52.8,,,,,28.7,22.7,11.2,44.3,06,1.3524,103.9007,1
Paya Lebar,2015,8,4,2015-08-04,14.6,,,,,30.2,23.8,9.3,24.1,06,1.3524,103.9007,1
Paya Lebar,2015,8,5,2015-08-05,0.0,,,,,31.6,26.9,10.9,35.3,06,1.3524,103.9007,0
Paya Lebar,2015,8,6,2015-08-06,3.5,,,,,31.0,25.0,8.4,40.7,06,1.3524,103.9007,1
Paya Lebar,2015,8,7,2015-08-07,21.1,,,,,29.8,24.5,9.1,33.5,06,1.3524,103.9007,1
Paya Lebar,2015,8,8,2015-08-08,29.8,,,,,31.1,23.2,10.5,38.9,06,1.3524,103.9007,1
Paya Lebar,2015,8,9,2015-08-09,8.9,,,,,31.5,24.1,8.0,29.5,06,1.3524,103.9007,1
Paya Lebar,2015,8,10,2015-08-10,0.0,,,,,32.3,27.0,15.0,37.1,06,1.3524,103.9007,0
Paya Lebar,2015,8,11,2015-08-11,6.2,,,,,32.1,24.8,11.7,29.5,06,1.3524,103.9007,1
Paya Lebar,2015,8,12,2015-08-12,14.3,,,,,29.0,24.7,7.8,33.5,06,1.3524,103.9007,1
