,year,week,cluster_sn,no_cases,latitude,longitude,point,pln_area_n,region_n,pln_total_cases,reg_total_cases,total_cases,total_daily_rainfall,highest_30min_rainfall,highest_60min_rainfall,highest_120min_rainfall,max_wind_sp,max_temp,rainy_day,mean_temp,mean_wind_sp,min_temp,humidity,hdb_1_and_2_room_flats_hse,hdb_3_room_flats_hse,hdb_4_room_flats_hse,hdb_5_room_and_executive_flats_hse,condominiums_and_other_apartments_hse,landed_properties_hse,others_hse,total_hdb_hse,hdb_1_and_2_room_flats_pop,hdb_3_room_flats_pop,hdb_4_room_flats_pop,hdb_5_room_and_executive_flats_pop,condominiums_and_other_apartments_pop,landed_properties_pop,others_pop,total_hdb_pop,total_pop,dengue_fever,dengue,mosquito,insect_repellent,dengue_fever_diff,dengue_fever_2nd_diff,dengue_diff,dengue_2nd_diff,mosquito_diff,mosquito_2nd_diff,insect_repellent_diff,insect_repellent_2nd_diff,date
2400,2014,31,53.0,6.0,1.3786422833333332,103.8679003,POINT (103.86790029999999 1.3786422833333332),SERANGOON,NORTH-EAST REGION,238.0,660.0,3284.0,5.125925925925926,19.0,24.4,25.0,56.5,34.7,1,28.325,6.57037037037037,21.7,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,15.0,14.0,9.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-1.0,-2.0,2014-08-03
2402,2014,31,55.0,4.0,1.376713675,103.8393865,POINT (103.83938649999999 1.376713675),ANG MO KIO,NORTH-EAST REGION,24.0,660.0,3284.0,5.125925925925926,19.0,24.4,25.0,56.5,34.7,1,28.325,6.57037037037037,21.7,81.61597248094392,5504.4,25618.0,14638.6,6454.2,4732.2,4755.4,318.2,52215.2,12452.0,65036.0,46332.0,22468.0,11710.0,16338.0,1342.0,146284.0,175676.0,15.0,14.0,9.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-1.0,-2.0,2014-08-03
2403,2014,31,56.0,4.0,1.373368666666667,103.86829666666668,POINT (103.86829666666667 1.3733686666666667),SERANGOON,NORTH-EAST REGION,238.0,660.0,3284.0,5.125925925925926,19.0,24.4,25.0,56.5,34.7,1,28.325,6.57037037037037,21.7,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,15.0,14.0,9.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-1.0,-2.0,2014-08-03
2404,2014,31,57.0,4.0,1.367853875,103.861094475,POINT (103.861094475 1.367853875),SERANGOON,NORTH-EAST REGION,238.0,660.0,3284.0,5.125925925925926,19.0,24.4,25.0,56.5,34.7,1,28.325,6.57037037037037,21.7,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,15.0,14.0,9.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-1.0,-2.0,2014-08-03
2407,2014,31,60.0,2.0,1.3629543,103.8687283,POINT (103.8687283 1.3629543),SERANGOON,NORTH-EAST REGION,238.0,660.0,3284.0,5.125925925925926,19.0,24.4,25.0,56.5,34.7,1,28.325,6.57037037037037,21.7,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,15.0,14.0,9.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-1.0,-2.0,2014-08-03
2409,2014,31,62.0,4.0,1.37159955,103.88595355,POINT (103.88595355 1.37159955),HOUGANG,NORTH-EAST REGION,379.0,660.0,3284.0,5.125925925925926,19.0,24.4,25.0,56.5,34.7,1,28.325,6.57037037037037,21.7,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,15.0,14.0,9.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-1.0,-2.0,2014-08-03
2412,2014,31,65.0,4.0,1.3621646666666667,103.85279666666668,POINT (103.85279666666668 1.3621646666666667),ANG MO KIO,NORTH-EAST REGION,24.0,660.0,3284.0,5.125925925925926,19.0,24.4,25.0,56.5,34.7,1,28.325,6.57037037037037,21.7,81.61597248094392,5504.4,25618.0,14638.6,6454.2,4732.2,4755.4,318.2,52215.2,12452.0,65036.0,46332.0,22468.0,11710.0,16338.0,1342.0,146284.0,175676.0,15.0,14.0,9.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-1.0,-2.0,2014-08-03
2420,2014,31,73.0,4.0,1.335371625,103.890194875,POINT (103.89019487499999 1.335371625),HOUGANG,NORTH-EAST REGION,379.0,660.0,3284.0,5.125925925925926,19.0,24.4,25.0,56.5,34.7,1,28.325,6.57037037037037,21.7,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,15.0,14.0,9.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-1.0,-2.0,2014-08-03
2421,2014,31,74.0,4.0,1.3671754,103.8712369,POINT (103.8712369 1.3671754),SERANGOON,NORTH-EAST REGION,238.0,660.0,3284.0,5.125925925925926,19.0,24.4,25.0,56.5,34.7,1,28.325,6.57037037037037,21.7,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,15.0,14.0,9.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-1.0,-2.0,2014-08-03
2425,2014,31,78.0,4.0,1.3416103499999998,103.887916375,POINT (103.887916375 1.3416103499999998),HOUGANG,NORTH-EAST REGION,379.0,660.0,3284.0,5.125925925925926,19.0,24.4,25.0,56.5,34.7,1,28.325,6.57037037037037,21.7,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,15.0,14.0,9.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-1.0,-2.0,2014-08-03
2433,2014,31,86.0,4.0,1.3817351999999998,103.84835233333332,POINT (103.84835233333332 1.3817351999999998),ANG MO KIO,NORTH-EAST REGION,24.0,660.0,3284.0,5.125925925925926,19.0,24.4,25.0,56.5,34.7,1,28.325,6.57037037037037,21.7,81.61597248094392,5504.4,25618.0,14638.6,6454.2,4732.2,4755.4,318.2,52215.2,12452.0,65036.0,46332.0,22468.0,11710.0,16338.0,1342.0,146284.0,175676.0,15.0,14.0,9.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-1.0,-2.0,2014-08-03
2434,2014,31,87.0,4.0,1.3964746666666663,103.86841746666668,POINT (103.86841746666668 1.3964746666666665),SENGKANG,NORTH-EAST REGION,17.0,660.0,3284.0,5.125925925925926,19.0,24.4,25.0,56.5,34.7,1,28.325,6.57037037037037,21.7,81.61597248094392,1453.8,1808.8,26359.2,27031.2,4021.2,483.2,0.0,56653.0,4406.0,6094.0,84538.0,90956.0,10696.0,1572.0,490.0,185996.0,198754.0,15.0,14.0,9.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-1.0,-2.0,2014-08-03
2438,2014,31,91.0,2.0,1.4023625000000002,103.91125845,POINT (103.91125844999999 1.4023625000000002),PUNGGOL,NORTH-EAST REGION,2.0,660.0,3284.0,5.125925925925926,19.0,24.4,25.0,56.5,34.7,1,28.325,6.57037037037037,21.7,81.61597248094392,1440.0,1520.0,12942.8,13137.0,1120.0,8.799999999999997,0.0,29039.8,3762.0,5224.0,43100.0,44340.0,2784.0,274.0,202.0,96418.0,99678.0,15.0,14.0,9.0,1.0,1.0,5.0,2.0,5.0,1.0,4.0,-1.0,-2.0,2014-08-03
2448,2014,32,4.0,129.0,1.368071172222222,103.86850554444445,POINT (103.86850554444445 1.368071172222222),SERANGOON,NORTH-EAST REGION,205.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2449,2014,32,5.0,119.0,1.350804840625,103.887922428125,POINT (103.887922428125 1.350804840625),HOUGANG,NORTH-EAST REGION,262.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2450,2014,32,6.0,114.0,1.34723288,103.88261386666666,POINT (103.88261386666666 1.34723288),HOUGANG,NORTH-EAST REGION,262.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2458,2014,32,14.0,31.0,1.3582144375,103.8654400875,POINT (103.8654400875 1.3582144375),SERANGOON,NORTH-EAST REGION,205.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2470,2014,32,26.0,13.0,1.334704225,103.8897572375,POINT (103.88975723749999 1.334704225),HOUGANG,NORTH-EAST REGION,262.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2478,2014,32,34.0,9.0,1.3651331,103.85795372857142,POINT (103.85795372857142 1.3651331),ANG MO KIO,NORTH-EAST REGION,23.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,5504.4,25618.0,14638.6,6454.2,4732.2,4755.4,318.2,52215.2,12452.0,65036.0,46332.0,22468.0,11710.0,16338.0,1342.0,146284.0,175676.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2481,2014,32,37.0,9.0,1.3422354,103.88361503333334,POINT (103.88361503333334 1.3422353999999999),SERANGOON,NORTH-EAST REGION,205.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2492,2014,32,48.0,6.0,1.375680175,103.8573089,POINT (103.85730889999999 1.375680175),ANG MO KIO,NORTH-EAST REGION,23.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,5504.4,25618.0,14638.6,6454.2,4732.2,4755.4,318.2,52215.2,12452.0,65036.0,46332.0,22468.0,11710.0,16338.0,1342.0,146284.0,175676.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2495,2014,32,51.0,6.0,1.38072525,103.861725325,POINT (103.86172532500001 1.38072525),SERANGOON,NORTH-EAST REGION,205.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2498,2014,32,54.0,6.0,1.348485266666667,103.87441576666669,POINT (103.87441576666667 1.3484852666666667),SERANGOON,NORTH-EAST REGION,205.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2499,2014,32,55.0,6.0,1.3425872,103.88606304,POINT (103.88606304 1.3425872),HOUGANG,NORTH-EAST REGION,262.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2501,2014,32,57.0,6.0,1.3768736,103.9013028,POINT (103.9013028 1.3768736000000001),HOUGANG,NORTH-EAST REGION,262.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2502,2014,32,58.0,6.0,1.35673685,103.873157375,POINT (103.873157375 1.3567368499999999),SERANGOON,NORTH-EAST REGION,205.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2503,2014,32,59.0,6.0,1.3586790000000002,103.86896536666666,POINT (103.86896536666666 1.3586790000000002),SERANGOON,NORTH-EAST REGION,205.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2504,2014,32,60.0,5.0,1.35977388,103.86448618,POINT (103.86448618 1.35977388),SERANGOON,NORTH-EAST REGION,205.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2506,2014,32,62.0,5.0,1.3655573333333333,103.8740908,POINT (103.87409079999999 1.3655573333333333),SERANGOON,NORTH-EAST REGION,205.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2508,2014,32,64.0,4.0,1.394676275,103.851312,POINT (103.85131200000001 1.3946762750000001),ANG MO KIO,NORTH-EAST REGION,23.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,5504.4,25618.0,14638.6,6454.2,4732.2,4755.4,318.2,52215.2,12452.0,65036.0,46332.0,22468.0,11710.0,16338.0,1342.0,146284.0,175676.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2515,2014,32,71.0,4.0,1.3628106666666666,103.8862652,POINT (103.88626520000001 1.3628106666666666),HOUGANG,NORTH-EAST REGION,262.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2530,2014,32,86.0,4.0,1.4023738,103.85669906666664,POINT (103.85669906666665 1.4023738000000001),SELETAR,NORTH-EAST REGION,4.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,,,,,,,,,0.0,0.0,0.0,0.0,0.0,258.0,24.0,0.0,282.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2531,2014,32,87.0,4.0,1.375232575,103.840760725,POINT (103.840760725 1.375232575),ANG MO KIO,NORTH-EAST REGION,23.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,5504.4,25618.0,14638.6,6454.2,4732.2,4755.4,318.2,52215.2,12452.0,65036.0,46332.0,22468.0,11710.0,16338.0,1342.0,146284.0,175676.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2536,2014,32,92.0,2.0,1.3467625,103.872841,POINT (103.872841 1.3467625),SERANGOON,NORTH-EAST REGION,205.0,494.0,3335.0,2.2607142857142857,10.2,13.0,13.2,50.0,33.6,1,28.107142857142858,7.1499999999999995,23.2,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,14.0,13.0,9.0,2.0,-1.0,-2.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,2014-08-10
2545,2014,33,4.0,145.0,1.3681009340909092,103.86915740454546,POINT (103.86915740454546 1.3681009340909092),SERANGOON,NORTH-EAST REGION,163.0,477.0,3380.0,7.864285714285714,37.2,46.2,46.2,99.4,33.5,1,27.232142857142858,5.8500000000000005,22.9,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,15.0,14.0,8.0,1.0,1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-2.0,2014-08-17
2547,2014,33,6.0,116.0,1.34742565,103.882697775,POINT (103.882697775 1.34742565),HOUGANG,NORTH-EAST REGION,263.0,477.0,3380.0,7.864285714285714,37.2,46.2,46.2,99.4,33.5,1,27.232142857142858,5.8500000000000005,22.9,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,15.0,14.0,8.0,1.0,1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-2.0,2014-08-17
2549,2014,33,8.0,76.0,1.3444651266666667,103.89172364,POINT (103.89172364 1.3444651266666667),HOUGANG,NORTH-EAST REGION,263.0,477.0,3380.0,7.864285714285714,37.2,46.2,46.2,99.4,33.5,1,27.232142857142858,5.8500000000000005,22.9,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,15.0,14.0,8.0,1.0,1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-2.0,2014-08-17
2559,2014,33,18.0,22.0,1.39254278,103.83174529,POINT (103.83174529 1.3925427799999999),ANG MO KIO,NORTH-EAST REGION,39.0,477.0,3380.0,7.864285714285714,37.2,46.2,46.2,99.4,33.5,1,27.232142857142858,5.8500000000000005,22.9,81.61597248094392,5504.4,25618.0,14638.6,6454.2,4732.2,4755.4,318.2,52215.2,12452.0,65036.0,46332.0,22468.0,11710.0,16338.0,1342.0,146284.0,175676.0,15.0,14.0,8.0,1.0,1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-2.0,2014-08-17
2562,2014,33,21.0,18.0,1.3488640333333333,103.88789633333332,POINT (103.88789633333333 1.3488640333333333),HOUGANG,NORTH-EAST REGION,263.0,477.0,3380.0,7.864285714285714,37.2,46.2,46.2,99.4,33.5,1,27.232142857142858,5.8500000000000005,22.9,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,15.0,14.0,8.0,1.0,1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-2.0,2014-08-17
2565,2014,33,24.0,15.0,1.3579661142857142,103.88044595714288,POINT (103.88044595714287 1.3579661142857142),HOUGANG,NORTH-EAST REGION,263.0,477.0,3380.0,7.864285714285714,37.2,46.2,46.2,99.4,33.5,1,27.232142857142858,5.8500000000000005,22.9,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,15.0,14.0,8.0,1.0,1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-2.0,2014-08-17
2571,2014,33,30.0,10.0,1.37240195,103.8966561375,POINT (103.8966561375 1.37240195),HOUGANG,NORTH-EAST REGION,263.0,477.0,3380.0,7.864285714285714,37.2,46.2,46.2,99.4,33.5,1,27.232142857142858,5.8500000000000005,22.9,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,15.0,14.0,8.0,1.0,1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-2.0,2014-08-17
2580,2014,33,39.0,7.0,1.3684527,103.84724513333332,POINT (103.84724513333333 1.3684527),ANG MO KIO,NORTH-EAST REGION,39.0,477.0,3380.0,7.864285714285714,37.2,46.2,46.2,99.4,33.5,1,27.232142857142858,5.8500000000000005,22.9,81.61597248094392,5504.4,25618.0,14638.6,6454.2,4732.2,4755.4,318.2,52215.2,12452.0,65036.0,46332.0,22468.0,11710.0,16338.0,1342.0,146284.0,175676.0,15.0,14.0,8.0,1.0,1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-2.0,2014-08-17
2581,2014,33,40.0,7.0,1.36599946,103.8928098,POINT (103.89280980000001 1.36599946),HOUGANG,NORTH-EAST REGION,263.0,477.0,3380.0,7.864285714285714,37.2,46.2,46.2,99.4,33.5,1,27.232142857142858,5.8500000000000005,22.9,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,15.0,14.0,8.0,1.0,1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-2.0,2014-08-17
2582,2014,33,41.0,7.0,1.3573998333333332,103.8745062,POINT (103.8745062 1.3573998333333332),SERANGOON,NORTH-EAST REGION,163.0,477.0,3380.0,7.864285714285714,37.2,46.2,46.2,99.4,33.5,1,27.232142857142858,5.8500000000000005,22.9,81.61597248094392,275.2,4692.4,10674.8,6660.4,5098.0,10622.2,266.0,22411.0,916.0,11394.0,35878.0,23166.0,13452.0,35344.0,1152.0,71552.0,121492.0,15.0,14.0,8.0,1.0,1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-2.0,2014-08-17
2587,2014,33,46.0,6.0,1.4026099,103.880552025,POINT (103.880552025 1.4026099),SELETAR,NORTH-EAST REGION,6.0,477.0,3380.0,7.864285714285714,37.2,46.2,46.2,99.4,33.5,1,27.232142857142858,5.8500000000000005,22.9,81.61597248094392,,,,,,,,,0.0,0.0,0.0,0.0,0.0,258.0,24.0,0.0,282.0,15.0,14.0,8.0,1.0,1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-2.0,2014-08-17
2591,2014,33,50.0,6.0,1.37929402,103.89650312,POINT (103.89650312 1.3792940200000001),HOUGANG,NORTH-EAST REGION,263.0,477.0,3380.0,7.864285714285714,37.2,46.2,46.2,99.4,33.5,1,27.232142857142858,5.8500000000000005,22.9,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,15.0,14.0,8.0,1.0,1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-2.0,2014-08-17
2596,2014,33,55.0,6.0,1.34304394,103.89331686,POINT (103.89331686 1.34304394),HOUGANG,NORTH-EAST REGION,263.0,477.0,3380.0,7.864285714285714,37.2,46.2,46.2,99.4,33.5,1,27.232142857142858,5.8500000000000005,22.9,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,15.0,14.0,8.0,1.0,1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-2.0,2014-08-17
2599,2014,33,58.0,5.0,1.3785275,103.89845183333334,POINT (103.89845183333334 1.3785275),HOUGANG,NORTH-EAST REGION,263.0,477.0,3380.0,7.864285714285714,37.2,46.2,46.2,99.4,33.5,1,27.232142857142858,5.8500000000000005,22.9,81.61597248094392,1267.0,9652.8,25288.2,14297.6,7113.6,5977.2,151.4,50654.8,3566.0,26754.0,87946.0,55760.0,20128.0,22462.0,4116.0,174498.0,221188.0,15.0,14.0,8.0,1.0,1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,-2.0,2014-08-17
